,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
641,Ken Dilger\DilgKe00,1999,28,2-48,IND,NFL,15,15,59.9,99.9,3.99,6.66,0,0,0,0,0,0,0,0,40,479,2,1
642,Russ Francis\FranRu00,1985,32,1-16,SFO,NFL,16,16,63.8,107.8,3.99,6.74,0,0,0,0,0,0,0,0,44,478,3,2
643,Bruce Hardy\HardBr00,1985,29,9-247,MIA,NFL,16,16,63.9,102.9,3.99,6.43,0,0,0,0,0,0,0,0,39,409,4,1
644,Harry Holt\HoltHa00,1983,26,,CLE,NFL,15,11,59.8,88.8,3.99,5.92,0,0,0,0,0,3,8,0,29,420,3,1
645,Marcedes Lewis\LewiMa00,2017,33,1-28,JAX,NFL,16,16,63.8,87.8,3.99,5.49,0,0,0,0,0,0,0,0,24,318,5,0
646,Marcus Pollard\PollMa00,2000,28,,IND,NFL,16,14,63.9,93.9,3.99,5.87,0,0,0,0,0,0,0,0,30,439,3,0
647,Bo Scaife\ScaiBo00,2010,29,6-179,TEN,NFL,14,13,55.8,91.8,3.99,6.56,0,0,0,0,0,0,0,0,36,318,4,2
648,Charle Young\YounCh00,1983,32,1-6,SEA,NFL,16,16,63.9,99.9,3.99,6.24,0,0,0,0,0,0,0,0,36,529,2,1
649,Jerry Bell\BellJe00,1984,25,3-74,TAM,NFL,16,11,63.7,92.7,3.98,5.79,0,0,0,0,0,0,0,0,29,397,4,0
650,Austin Seferian-Jenkins\SefeAu00,2017,25,2-38,NYJ,NFL,13,10,51.7,101.7,3.98,7.82,0,0,0,0,0,0,0,0,50,357,3,1
651,Brent Jones\JoneBr00,1991,28,5-135,SFO,NFL,10,9,39.7,66.7,3.97,6.67,0,0,0,0,0,0,0,0,27,417,0,2
652,Pete Mitchell\MitcPe00,1996,25,4-122,JAX,NFL,16,7,63.5,115.5,3.97,7.22,0,0,0,0,0,0,0,0,52,575,1,1
653,Russ Francis\FranRu00,1984,31,1-16,SFO,NFL,10,8,39.5,62.5,3.95,6.25,0,0,0,0,0,0,0,0,23,285,2,1
654,Rob Housler\HousRo01,2013,25,3-69,ARI,NFL,13,10,51.4,90.4,3.95,6.95,0,0,0,0,0,0,0,0,39,454,1,1
655,Stephen Alexander\AlexSt00,2000,25,2-48,WAS,NFL,16,16,63.0,110.0,3.94,6.88,0,0,0,0,0,0,0,0,47,510,2,2
656,David Martin\MartDa00,2008,29,6-198,MIA,NFL,16,7,63.0,94.0,3.94,5.88,0,0,0,0,0,0,0,0,31,450,3,1
657,Chris Baker\BakeCh00,2007,28,3-88,NYJ,NFL,15,15,58.9,99.9,3.93,6.66,0,0,0,0,0,0,0,0,41,409,3,1
658,Cameron Brate\BratCa00,2018,27,,TAM,NFL,16,2,62.9,92.9,3.93,5.81,0,0,0,0,0,0,0,0,30,289,6,1
659,Hoby Brenner\BrenHo00,1989,30,3-71,NOR,NFL,16,16,62.8,96.8,3.93,6.05,0,0,0,0,0,0,0,0,34,398,4,1
660,Ernie Conwell\ConwEr00,2002,30,2-59,STL,NFL,16,11,62.9,96.9,3.93,6.06,0,0,0,0,0,6,30,1,34,419,2,0
661,Daniel Graham\GrahDa00,2008,30,1-21,DEN,NFL,16,16,62.9,94.9,3.93,5.93,0,0,0,0,0,0,0,0,32,389,4,0
662,Itula Mili\MiliIt00,2002,29,6-174,SEA,NFL,16,12,62.8,105.8,3.93,6.61,0,0,0,0,0,0,0,0,43,508,2,1
663,Jermaine Wiggins\WiggJe00,2005,30,,MIN,NFL,16,8,62.8,131.8,3.93,8.24,0,0,0,0,0,0,0,0,69,568,1,0
664,David Njoku\NjokDa00,2017,21,1-29,CLE,NFL,16,5,62.7,94.7,3.92,5.92,0,0,0,0,0,1,1,0,32,386,4,0
665,Kevin Boss\BossKe00,2011,27,5-153,OAK,NFL,14,11,54.8,82.8,3.91,5.91,0,0,0,0,0,0,0,0,28,368,3,0
666,Rickey Dudley\DudlRi00,1996,24,1-9,OAK,NFL,16,15,62.6,96.6,3.91,6.04,0,0,0,0,0,0,0,0,34,386,4,1
667,Jackie Harris\HarrJa00,2000,32,4-102,DAL,NFL,16,7,62.6,101.6,3.91,6.35,0,0,0,0,0,0,0,0,39,306,5,0
668,Eric Sievers\SievEr00,1983,26,4-107,SDG,NFL,16,9,62.5,95.5,3.91,5.97,0,0,0,0,0,1,-7,0,33,452,3,0
669,Ed West\WestEd00,1990,29,,GNB,NFL,16,16,62.6,89.6,3.91,5.60,0,0,0,0,0,0,0,0,27,356,5,3
670,Bubba Franks\FranBu00,2007,29,1-14,GNB,NFL,8,1,31.2,49.2,3.90,6.15,0,0,0,0,0,0,0,0,18,132,3,0
671,Zach Miller\MillZa01,2007,22,2-38,OAK,NFL,16,16,62.4,106.4,3.90,6.65,0,0,0,0,0,0,0,0,44,444,3,2
672,Kyle Rudolph\RudoKy00,2014,25,2-43,MIN,NFL,9,8,35.1,59.1,3.90,6.57,0,0,0,0,0,0,0,0,24,231,2,1
673,Pete Holohan\HoloPe00,1989,30,7-189,RAM,NFL,16,6,62.3,113.3,3.89,7.08,0,0,0,0,0,1,3,0,51,510,2,1
674,Anthony Becht\BechAn00,2001,24,1-27,NYJ,NFL,16,15,62.1,98.1,3.88,6.13,0,0,0,0,0,0,0,0,36,321,5,0
675,Pete Mitchell\MitcPe00,1997,26,4-122,JAX,NFL,16,12,62.0,97.0,3.88,6.06,0,0,0,0,0,0,0,0,35,380,4,0
676,Mike Dyal\DyalMi00,1989,23,,RAI,NFL,16,16,61.9,88.9,3.87,5.56,0,0,0,0,0,0,0,0,27,499,2,0
677,Steve Heiden\HeidSt00,2005,29,3-69,CLE,NFL,15,13,58.1,101.1,3.87,6.74,0,0,0,0,0,0,0,0,43,401,3,0
678,Brent Jones\JoneBr00,1997,34,5-135,SFO,NFL,13,12,50.3,79.3,3.87,6.10,0,0,0,0,0,0,0,0,29,383,2,1
679,C.J. Uzomah\UzomC.00,2018,25,5-157,CIN,NFL,16,15,61.9,104.9,3.87,6.56,0,0,0,0,0,0,0,0,43,439,3,0
680,Chad Lewis\LewiCh00,2002,31,,PHI,NFL,16,16,61.8,103.8,3.86,6.49,0,0,0,0,0,0,0,0,42,398,3,2
681,Tim Wright\WrigTi01,2014,24,,NWE,NFL,16,2,61.7,87.7,3.86,5.48,0,0,0,0,0,1,-2,0,26,259,6,0
682,Anthony Becht\BechAn00,2003,26,1-27,NYJ,NFL,16,16,61.6,101.6,3.85,6.35,0,0,0,0,0,0,0,0,40,356,4,1
683,Jimmie Giles\GileJi00,1986,32,3-70,2TM,NFL,16,15,61.6,98.6,3.85,6.16,0,0,0,0,0,0,0,0,37,376,4,0
684,Kyle Brady\BradKy00,1998,26,1-9,NYJ,NFL,16,15,61.5,91.5,3.84,5.72,0,0,0,0,0,0,0,0,30,315,5,1
685,Keith McKeller\McKeKe01,1991,27,9-227,BUF,NFL,16,14,61.4,105.4,3.84,6.59,0,0,0,0,0,0,0,0,44,434,3,0
686,Marcus Pollard\PollMa00,1999,27,,IND,NFL,16,12,61.4,95.4,3.84,5.96,0,0,0,0,0,0,0,0,34,374,4,2
687,Gary Shirk\ShirGa00,1981,31,,NYG,NFL,16,14,61.5,103.5,3.84,6.47,0,0,0,0,0,0,0,0,42,445,3,1
688,Brooks Williams\WillBr00,1980,26,8-199,NOR,NFL,12,7,46.1,72.1,3.84,6.01,0,0,0,0,0,0,0,0,26,351,2,1
689,Mark Brammer\BramMa00,1982,24,3-67,BUF,NFL,9,9,34.5,59.5,3.83,6.61,0,0,0,0,0,0,0,0,25,225,2,0
690,Reese McCall\McCaRe00,1980,24,1-25,BAL,NFL,16,15,61.2,79.2,3.83,4.95,0,0,0,0,0,0,0,0,18,322,5,1
691,John Frank\FranJo00,1987,25,2-56,SFO,NFL,12,6,45.8,71.8,3.82,5.98,0,0,0,0,0,1,2,0,26,296,3,2
692,Marcedes Lewis\LewiMa00,2008,24,1-28,JAX,NFL,16,16,60.9,101.9,3.81,6.37,0,0,0,0,0,0,0,0,41,489,2,0
693,Randy McMichael\McMiRa01,2007,28,4-114,STL,NFL,16,15,60.9,99.9,3.81,6.24,0,0,0,0,0,0,0,0,39,429,3,0
694,Ricky Seals-Jones\SealRi00,2017,22,,ARI,NFL,10,1,38.1,50.1,3.81,5.01,0,0,0,0,0,0,0,0,12,201,3,0
695,Byron Chamberlain\ChamBy00,1999,28,7-222,DEN,NFL,16,0,60.8,92.8,3.80,5.80,0,0,0,0,0,0,0,0,32,488,2,0
696,Willie Scott\ScotWi00,1983,24,1-14,KAN,NFL,16,16,60.8,89.8,3.80,5.61,0,0,0,0,0,1,1,0,29,247,6,0
697,Trey Burton\BurtTr01,2017,26,,PHI,NFL,15,1,56.8,79.8,3.79,5.32,0,0,0,0,0,0,0,0,23,248,5,0
698,Dan Johnson\JohnDa02,1984,24,7-170,MIA,NFL,16,16,60.6,94.6,3.79,5.91,0,0,0,0,0,0,0,0,34,426,3,0
699,Greg Olsen\OlseGr00,2007,22,1-31,CHI,NFL,14,4,53.1,92.1,3.79,6.58,0,0,0,0,0,0,0,0,39,391,2,0
700,Howard Cross\CrosHo00,1994,27,6-158,NYG,NFL,16,16,60.4,91.4,3.78,5.71,0,0,0,0,0,0,0,0,31,364,4,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
701,Eric Sievers\SievEr00,1989,32,4-107,NWE,NFL,16,5,60.5,114.5,3.78,7.16,0,0,0,0,0,0,0,0,54,615,0,1
702,Tyler Eifert\EifeTy00,2013,23,1-21,CIN,NFL,15,15,56.5,95.5,3.77,6.37,0,0,0,0,0,0,0,0,39,445,2,0
703,Coby Fleener\FleeCo00,2017,29,2-34,NOR,NFL,11,0,41.5,63.5,3.77,5.77,0,0,0,0,0,0,0,0,22,295,2,0
704,Daniel Graham\GrahDa00,2005,27,1-21,NWE,NFL,11,9,41.5,57.5,3.77,5.23,0,0,0,0,0,0,0,0,16,235,3,1
705,Donald Lee\LeexDo00,2008,28,5-156,GNB,NFL,16,14,60.3,99.3,3.77,6.21,0,0,0,0,0,0,0,0,39,303,5,0
706,Tony Scheffler\ScheTo00,2012,29,2-61,DET,NFL,15,4,56.4,98.4,3.76,6.56,0,0,0,0,0,0,0,0,42,504,1,0
707,John Spagnola\SpagJo00,1987,30,9-245,PHI,NFL,12,12,45.0,81.0,3.75,6.75,0,0,0,0,0,0,0,0,36,350,2,2
708,Lance Kendricks\KendLa00,2016,28,2-47,LAR,NFL,16,16,59.9,109.9,3.74,6.87,0,0,0,0,0,0,0,0,50,499,2,1
709,Raymond Chester\ChesRa00,1980,32,1-24,OAK,NFL,16,10,59.6,87.6,3.73,5.48,0,0,0,0,0,0,0,0,28,366,4,1
710,John Davis\DaviJo00,2002,29,5-2,CHI,NFL,10,8,37.3,57.3,3.73,5.73,0,0,0,0,0,0,0,0,20,193,3,0
711,Ozzie Newsome*\NewsOz00,1986,30,1-23,CLE,NFL,16,16,59.7,98.7,3.73,6.17,0,0,0,0,0,0,0,0,39,417,3,0
712,Tony Stewart\StewTo00,2001,22,5-147,PHI,NFL,3,1,11.2,16.2,3.73,5.40,0,0,0,0,0,0,0,0,5,52,1,0
713,Jay Novacek\NovaJa00,1994,32,6-158,DAL,NFL,16,14,59.5,106.5,3.72,6.66,0,0,0,0,0,0,0,0,47,475,2,0
714,Mikhael Ricks\RickMi00,2002,28,2-59,DET,NFL,14,12,51.9,78.9,3.71,5.64,0,0,0,0,0,0,0,0,27,339,3,0
715,Tyler Eifert\EifeTy00,2014,24,1-21,CIN,NFL,1,1,3.7,6.7,3.70,6.70,0,0,0,0,0,0,0,0,3,37,0,0
716,Ron Hall\HallRo00,1988,24,4-87,TAM,NFL,15,14,55.5,94.5,3.70,6.30,0,0,0,0,0,0,0,0,39,555,0,0
717,Frank Wycheck\WychFr00,1995,24,6-160,HOU,NFL,16,10,59.2,99.2,3.70,6.20,0,0,0,0,0,1,1,1,40,471,1,0
718,Desmond Clark\ClarDe00,2003,26,6-179,CHI,NFL,15,15,55.3,99.3,3.69,6.62,0,0,0,0,0,0,0,0,44,433,2,2
719,Brandon Pettigrew\PettBr00,2013,28,1-20,DET,NFL,14,14,51.6,92.6,3.69,6.61,0,0,0,0,0,0,0,0,41,416,2,1
720,Ed West\WestEd00,1994,33,,GNB,NFL,14,12,51.7,82.7,3.69,5.91,0,0,0,0,0,0,0,0,31,377,2,1
721,Cam Cleeland\CleeCa00,1999,24,2-40,NOR,NFL,11,8,40.5,66.5,3.68,6.05,0,0,0,0,0,0,0,0,26,325,1,1
722,Marcus Pollard\PollMa00,1998,26,,IND,NFL,16,11,58.9,82.9,3.68,5.18,0,0,0,0,0,0,0,0,24,309,4,0
723,Alfred Pupunu\PupuAl00,1996,27,,SDG,NFL,9,8,33.1,57.1,3.68,6.34,0,0,0,0,0,0,0,0,24,271,1,1
724,Visanthe Shiancoe\ShiaVi00,2011,31,3-91,MIN,NFL,16,14,58.9,94.9,3.68,5.93,0,0,0,0,0,0,0,0,36,409,3,0
725,L.J. Smith\SmitL.00,2008,28,2-61,PHI,NFL,13,12,47.8,84.8,3.68,6.52,0,0,0,0,0,0,0,0,37,298,3,0
726,Steve Jordan\JordSt00,1992,31,7-179,MIN,NFL,14,12,51.4,79.4,3.67,5.67,0,0,0,0,0,0,0,0,28,394,2,0
727,Dennis Pitta\PittDe00,2011,26,4-114,BAL,NFL,16,2,58.5,98.5,3.66,6.16,0,0,0,0,0,0,0,0,40,405,3,0
728,Roland Williams\WillRo01,1999,24,4-98,STL,NFL,16,15,58.6,83.6,3.66,5.23,0,0,0,0,0,0,0,0,25,226,6,0
729,Ron Hall\HallRo00,1990,26,4-87,TAM,NFL,16,16,58.4,89.4,3.65,5.59,0,0,0,0,0,0,0,0,31,464,2,0
730,Jeff Heuerman\HeueJe00,2018,26,3-92,DEN,NFL,11,10,40.1,71.1,3.65,6.46,0,0,0,0,0,0,0,0,31,281,2,0
731,Bennie Cunningham\CunnBe00,1983,29,1-28,PIT,NFL,16,16,58.2,93.2,3.64,5.83,0,0,0,0,0,0,0,0,35,442,3,4
732,Rickey Dudley\DudlRi00,2000,28,1-9,OAK,NFL,16,16,58.3,87.3,3.64,5.46,0,0,0,0,0,1,-7,0,29,350,4,1
733,Todd Heap\HeapTo00,2008,28,1-31,BAL,NFL,16,16,58.3,93.3,3.64,5.83,0,0,0,0,0,0,0,0,35,403,3,1
734,Jimmie Giles\GileJi00,1983,29,3-70,TAM,NFL,11,9,39.9,64.9,3.63,5.90,0,0,0,0,0,0,0,0,25,349,1,1
735,Vernon Davis\DaviVe00,2018,34,1-6,WAS,NFL,14,8,50.7,75.7,3.62,5.41,0,0,0,0,0,0,0,0,25,367,2,0
736,Craig McEwen\McEwCr00,1991,26,,SDG,NFL,16,6,57.9,94.9,3.62,5.93,0,0,0,0,0,0,0,0,37,399,3,0
737,Brent Celek\CeleBr00,2015,30,5-162,PHI,NFL,16,13,57.8,84.8,3.61,5.30,0,0,0,0,0,0,0,0,27,398,3,1
738,Russ Francis\FranRu00,1983,30,1-16,SFO,NFL,16,16,57.7,90.7,3.61,5.67,0,0,0,0,0,0,0,0,33,357,4,2
739,Keith Jennings\JennKe00,1995,29,5-113,CHI,NFL,16,16,57.7,82.7,3.61,5.17,0,0,0,0,0,0,0,0,25,217,6,0
740,Vance McDonald\McDoVa00,2015,25,2-55,SFO,NFL,14,11,50.6,80.6,3.61,5.76,0,0,0,0,0,0,0,0,30,326,3,2
741,Junior Miller\MillJu00,1981,24,1-7,ATL,NFL,16,16,57.8,89.8,3.61,5.61,0,0,0,0,0,0,0,0,32,398,3,0
742,Emery Moorehead\MoorEm00,1985,31,6-153,CHI,NFL,15,14,54.1,89.1,3.61,5.94,0,0,0,0,0,0,0,0,35,481,1,0
743,Luke Willson\WillLu00,2014,24,5-158,SEA,NFL,15,10,54.2,76.2,3.61,5.08,0,0,0,0,0,0,0,0,22,362,3,0
744,Garrett Celek\CeleGa00,2017,29,,SFO,NFL,16,13,57.6,78.6,3.60,4.91,0,0,0,0,0,0,0,0,21,336,4,0
745,Dave Moore\MoorDa00,1999,30,7-191,TAM,NFL,16,16,57.6,80.6,3.60,5.04,0,0,0,0,0,0,0,0,23,276,5,0
746,Jerramy Stevens\StevJe00,2002,23,1-28,SEA,NFL,12,1,43.2,69.2,3.60,5.77,0,0,0,0,0,0,0,0,26,252,3,1
747,Arthur Cox\CoxxAr00,1985,24,,ATL,NFL,16,16,57.4,90.4,3.59,5.65,0,0,0,0,0,0,0,0,33,454,2,0
748,Jeff Cumberland\CumbJe00,2012,25,,NYJ,NFL,15,12,53.9,82.9,3.59,5.53,0,0,0,0,0,0,0,0,29,359,3,0
749,Dallas Goedert\GoedDa00,2018,23,2-49,PHI,NFL,16,8,57.4,90.4,3.59,5.65,0,0,0,0,0,0,0,0,33,334,4,0
750,Pete Holohan\HoloPe00,1990,31,7-189,RAM,NFL,16,10,57.5,106.5,3.59,6.66,0,0,0,0,0,0,0,0,49,475,2,2
751,Ethan Horton\HortEt00,1990,28,1-15,RAI,NFL,16,14,57.4,90.4,3.59,5.65,0,0,0,0,0,0,0,0,33,404,3,1
752,Clive Walford\WalfCl00,2016,25,3-68,OAK,NFL,15,8,53.9,86.9,3.59,5.79,0,0,0,0,0,0,0,0,33,359,3,0
753,Howard Cross\CrosHo00,1993,26,6-158,NYG,NFL,16,16,57.2,78.2,3.58,4.89,0,0,0,0,0,0,0,0,21,272,5,0
754,Ken Clark\ClarKe00,1991,25,8-206,IND,NFL,16,7,57.1,90.1,3.57,5.63,0,0,0,0,0,114,366,0,33,245,0,4
755,Tom Santi\SantTo00,2009,24,6-196,IND,NFL,3,2,10.7,18.7,3.57,6.23,0,0,0,0,0,0,0,0,8,107,0,1
756,Bo Scaife\ScaiBo00,2009,28,6-179,TEN,NFL,14,10,50.0,95.0,3.57,6.79,0,0,0,0,0,0,0,0,45,440,1,1
757,Tony Scheffler\ScheTo00,2009,26,2-61,DEN,NFL,15,9,53.6,84.6,3.57,5.64,0,0,0,0,0,0,0,0,31,416,2,0
758,Austin Seferian-Jenkins\SefeAu00,2014,22,2-38,TAM,NFL,9,9,32.1,53.1,3.57,5.90,0,0,0,0,0,0,0,0,21,221,2,1
759,Joe Senser\SensJo00,1982,26,6-152,MIN,NFL,9,9,32.1,61.1,3.57,6.79,0,0,0,0,0,0,0,0,29,261,1,0
760,Eric Johnson\JohnEr00,2007,31,7-224,NOR,NFL,14,12,49.8,97.8,3.56,6.99,0,0,0,0,0,0,0,0,48,378,2,1
761,Jordan Cameron\CameJo00,2015,27,4-102,MIA,NFL,16,16,56.6,91.6,3.54,5.73,0,0,0,0,0,0,0,0,35,386,3,1
762,Dion Sims\SimsDi00,2016,25,4-106,MIA,NFL,14,11,49.6,75.6,3.54,5.40,0,0,0,0,0,0,0,0,26,256,4,0
763,Irv Smith\SmitIr00,1998,27,1-20,SFO,NFL,16,8,56.6,81.6,3.54,5.10,0,0,0,0,0,0,0,0,25,266,5,0
764,Russ Francis\FranRu00,1986,33,1-16,SFO,NFL,16,14,56.5,97.5,3.53,6.09,0,0,0,0,0,0,0,0,41,505,1,0
765,Lonnie Johnson\JohnLo00,1995,24,2-61,BUF,NFL,16,16,56.4,105.4,3.53,6.59,0,0,0,0,0,0,0,0,49,504,1,0
766,David Martin\MartDa00,2005,26,6-198,GNB,NFL,12,8,42.4,69.4,3.53,5.78,0,0,0,0,0,0,0,0,27,224,3,0
767,Evan Moore\MoorEv00,2011,26,,CLE,NFL,16,4,56.4,90.4,3.53,5.65,0,0,0,0,0,0,0,0,34,324,4,0
768,Anthony Becht\BechAn00,2002,25,1-27,NYJ,NFL,16,15,56.3,84.3,3.52,5.27,0,0,0,0,0,0,0,0,28,243,5,0
769,Kerry Cash\CashKe01,1993,24,5-125,IND,NFL,16,14,56.2,99.2,3.51,6.20,0,0,0,0,0,0,0,0,43,402,3,2
770,Darren Fells\FellDa01,2015,29,,ARI,NFL,14,12,49.1,70.1,3.51,5.01,0,0,0,0,0,0,0,0,21,311,3,0
771,Eric Johnson\JohnEr00,2001,25,7-224,SFO,NFL,16,14,56.2,96.2,3.51,6.01,0,0,0,0,0,0,0,0,40,362,3,1
772,Erron Kinney\KinnEr00,2003,26,3-68,TEN,NFL,16,16,56.1,97.1,3.51,6.07,0,0,0,0,0,0,0,0,41,381,3,1
773,Ken O'Neal\ONeaKe20,1987,25,,NOR,NFL,2,0,7.0,10.0,3.50,5.00,0,0,0,0,0,0,0,0,3,10,1,0
774,Michael Roberts\RobeMi01,2018,24,4-127,DET,NFL,8,2,28.0,37.0,3.50,4.63,0,0,0,0,0,0,0,0,9,100,3,0
775,Joe Rose\RoseJo00,1984,27,7-185,MIA,NFL,9,0,31.5,43.5,3.50,4.83,0,0,0,0,0,0,0,0,12,195,2,0
776,Dwayne Carswell\CarsDw00,2001,29,,DEN,NFL,16,16,55.9,89.9,3.49,5.62,0,0,0,0,0,0,0,0,34,299,4,0
777,Chris Dressel\DresCh00,1983,22,3-69,HOU,NFL,16,14,55.9,87.9,3.49,5.49,0,0,0,0,0,1,3,0,32,316,4,0
778,Lance Kendricks\KendLa00,2014,26,2-47,STL,NFL,16,14,55.9,82.9,3.49,5.18,0,0,0,0,0,0,0,0,27,259,5,0
779,David Lewis\LewiDa01,1985,24,1-20,DET,NFL,15,15,52.4,80.4,3.49,5.36,0,0,0,0,0,0,0,0,28,354,3,1
780,Troy Drayton\DrayTr00,1993,23,2-39,RAM,NFL,16,2,55.6,82.6,3.48,5.16,0,0,0,0,0,1,7,0,27,319,4,1
781,Ladarius Green\GreeLa00,2013,23,4-110,SDG,NFL,16,10,55.6,72.6,3.48,4.54,0,0,0,0,0,0,0,0,17,376,3,0
782,Bruce Hardy\HardBr00,1984,28,9-247,MIA,NFL,16,5,55.7,83.7,3.48,5.23,0,0,0,0,0,0,0,0,28,257,5,0
783,Zach Miller\MillZa01,2012,27,2-38,SEA,NFL,16,15,55.6,93.6,3.48,5.85,0,0,0,0,0,0,0,0,38,396,3,1
784,James Thornton\ThorJa00,1989,24,4-105,CHI,NFL,16,16,55.6,79.6,3.48,4.98,0,0,0,0,0,1,4,0,24,392,3,2
785,Rodney Holman\HolmRo00,1991,31,3-82,CIN,NFL,16,15,55.5,86.5,3.47,5.41,0,0,0,0,0,0,0,0,31,445,2,1
786,Emery Moorehead\MoorEm00,1984,30,6-153,CHI,NFL,16,9,55.5,84.5,3.47,5.28,0,0,0,0,0,1,-2,0,29,497,1,0
787,Mickey Shuler\ShulMi00,1982,26,3-61,NYJ,NFL,9,3,31.2,39.2,3.47,4.36,0,0,0,0,0,0,0,0,8,132,3,0
788,Boo Williams\WillBo00,2001,22,,NOR,NFL,11,4,38.2,58.2,3.47,5.29,0,0,0,0,0,0,0,0,20,202,3,0
789,Mikhael Ricks\RickMi00,2003,29,2-59,DET,NFL,16,6,55.4,92.4,3.46,5.78,0,0,0,0,0,0,0,0,37,434,2,0
790,Courtney Anderson\AndeCo00,2005,25,7-245,OAK,NFL,14,13,48.3,72.3,3.45,5.16,0,0,0,0,0,0,0,0,24,303,3,1
791,Ferrell Edmunds\EdmuFe00,1989,24,3-73,MIA,NFL,16,16,55.2,87.2,3.45,5.45,0,0,0,0,0,0,0,0,32,382,3,1
792,Preston Gothard\GothPr00,1987,25,,PIT,NFL,2,2,6.9,8.9,3.45,4.45,0,0,0,0,0,0,0,0,2,9,1,0
793,Jesse James\JameJe00,2017,23,5-160,PIT,NFL,16,14,55.2,98.2,3.45,6.14,0,0,0,0,0,0,0,0,43,372,3,0
794,Tony McGee\McGeTo00,1994,23,2-37,CIN,NFL,16,16,55.2,95.2,3.45,5.95,0,0,0,0,0,0,0,0,40,492,1,0
795,Jerramy Stevens\StevJe00,2008,29,1-28,TAM,NFL,15,3,51.7,87.7,3.45,5.85,0,0,0,0,0,0,0,0,36,397,2,0
796,Ethan Horton\HortEt00,1985,23,1-15,KAN,NFL,16,0,55.1,83.1,3.44,5.19,0,1,0,0,0,48,146,3,28,185,1,2
797,Don Warren\WarrDo00,1982,26,4-103,WAS,NFL,9,9,31.0,58.0,3.44,6.44,0,0,0,0,0,0,0,0,27,310,0,0
798,Dan Campbell\CampDa00,2006,30,3-79,DET,NFL,16,11,54.8,75.8,3.43,4.74,0,0,0,0,0,0,0,0,21,308,4,0
799,Doug Cosbie\CosbDo00,1981,25,3-76,DAL,NFL,16,0,54.8,71.8,3.43,4.49,0,0,0,0,0,4,33,0,17,225,5,1
800,Troy Drayton\DrayTr00,1998,28,2-39,MIA,NFL,15,15,51.4,81.4,3.43,5.43,0,0,0,0,0,0,0,0,30,334,3,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
801,Todd Heap\HeapTo00,2011,31,1-31,ARI,NFL,10,4,34.3,58.3,3.43,5.83,0,0,0,0,0,0,0,0,24,283,1,0
802,Tony McGee\McGeTo00,1993,22,2-37,CIN,NFL,15,15,51.5,95.5,3.43,6.37,0,0,0,0,0,0,0,0,44,525,0,1
803,Jerramy Stevens\StevJe00,2004,25,1-28,SEA,NFL,16,5,54.9,85.9,3.43,5.37,0,0,0,0,0,0,0,0,31,349,3,0
804,Keith Cash\CashKe00,1995,26,7-188,KAN,NFL,14,14,47.9,89.9,3.42,6.42,0,0,0,0,0,0,0,0,42,419,1,0
805,Clarence Kay\KayxCl00,1987,26,7-186,DEN,NFL,12,12,41.0,72.0,3.42,6.00,0,0,0,0,0,0,0,0,31,440,0,3
806,Tony Moeaki\MoeaTo00,2012,25,3-93,KAN,NFL,15,14,51.3,84.3,3.42,5.62,0,0,0,0,0,0,0,0,33,453,1,0
807,Niles Paul\PaulNi00,2014,25,5-155,WAS,NFL,16,7,54.7,93.7,3.42,5.86,0,0,0,0,0,0,0,0,39,507,1,1
808,Ken Dilger\DilgKe00,2004,33,2-48,TAM,NFL,16,14,54.5,93.5,3.41,5.84,0,0,0,0,0,0,0,0,39,345,3,0
809,Freddie Jones\JoneFr00,2004,30,2-45,ARI,NFL,16,15,54.6,99.6,3.41,6.23,0,0,0,0,0,0,0,0,45,426,2,0
810,Joe Rose\RoseJo00,1985,28,7-185,MIA,NFL,16,1,54.6,73.6,3.41,4.60,0,0,0,0,0,0,0,0,19,306,4,0
811,Eric Bjornson\BjorEr00,2000,29,4-110,NWE,NFL,8,6,27.2,47.2,3.40,5.90,0,0,0,0,0,0,0,0,20,152,2,0
812,Antonio Gates\GateAn00,2003,23,,SDG,NFL,15,11,50.9,74.9,3.39,4.99,0,0,0,0,0,0,0,0,24,389,2,1
813,Ryan Griffin\GrifRy00,2016,26,6-201,HOU,NFL,16,5,54.2,104.2,3.39,6.51,0,0,0,0,0,0,0,0,50,442,2,1
814,Jesse James\JameJe00,2018,24,5-160,PIT,NFL,16,7,54.3,84.3,3.39,5.27,0,0,0,0,0,0,0,0,30,423,2,0
815,Chris Baker\BakeCh00,2006,27,3-88,NYJ,NFL,16,14,54.0,85.0,3.38,5.31,0,0,0,0,0,0,0,0,31,300,4,0
